"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20220217","동북권","성북구","30","18","0.026","0.02","0.6","0.003"
"20220217","동북권","도봉구","24","17","0.031","0.01","0.5","0.003"
"20220217","동북권","강북구","34","21","0.03","0.012","0.4","0.003"
"20220217","동북권","노원구","31","22","0.028","0.016","0.4","0.003"
"20220217","서남권","강서구","34","17","0.027","0.018","0.4","0.004"
"20220217","서남권","구로구","27","14","0.026","0.02","0.3","0.004"
"20220217","서남권","영등포구","29","19","0.023","0.019","0.4","0.003"
"20220217","서남권","동작구","35","23","0.024","0.02","0.4","0.003"
"20220217","서남권","관악구","28","17","0.022","0.022","0.4","0.003"
"20220217","서남권","금천구","31","21","0.025","0.023","0.4","0.004"
"20220217","서남권","양천구","34","23","0.024","0.018","0.4","0.003"
"20220217","동남권","강남구","30","17","0.026","0.017","0.4","0.003"
"20220217","동남권","서초구","26","14","0.025","0.02","0.4","0.003"
"20220217","동남권","송파구","31","18","0.024","0.024","0.5","0.003"
"20220217","동남권","강동구","32","19","0.023","0.018","0.4","0.003"
"20220216","도심권","중구","27","21","0.032","0.011","0.4","0.003"
"20220216","도심권","종로구","29","22","0.033","0.013","0.4","0.003"
"20220216","도심권","용산구","29","22","0.031","0.011","0.3","0.003"
"20220216","서북권","은평구","30","20","0.031","0.014","0.6","0.003"
"20220216","서북권","서대문구","26","17","0.032","0.012","0.4","0.003"
"20220216","서북권","마포구","24","17","0.032","0.015","0.4","0.002"
"20220216","동북권","광진구","26","19","0.037","0.011","0.5","0.003"
"20220216","동북권","성동구","29","18","0.025","0.009","0.3","0.002"
"20220216","동북권","중랑구","30","18","0.033","0.013","0.4","0.003"
"20220216","동북권","동대문구","27","18","0.035","0.01","0.4","0.003"
"20220216","동북권","성북구","28","17","0.033","0.013","0.6","0.003"
"20220216","동북권","도봉구","23","17","0.035","0.007","0.5","0.003"
"20220216","동북권","강북구","33","21","0.037","0.006","0.3","0.003"
"20220216","동북권","노원구","31","23","0.035","0.01","0.4","0.003"
"20220216","서남권","강서구","33","17","0.032","0.013","0.4","0.003"
"20220216","서남권","구로구","28","15","0.031","0.015","0.3","0.003"
"20220216","서남권","영등포구","27","20","0.028","0.014","0.4","0.003"
"20220216","서남권","동작구","31","21","0.033","0.013","0.4","0.003"
"20220216","서남권","관악구","26","18","0.029","0.016","0.4","0.003"
"20220216","서남권","금천구","28","20","0.033","0.015","0.4","0.003"
"20220216","서남권","양천구","32","23","0.026","0.016","0.4","0.002"
"20220216","동남권","강남구","26","17","0.032","0.012","0.4","0.003"
"20220216","동남권","서초구","29","13","0.031","0.013","0.4","0.002"
"20220216","동남권","송파구","29","19","0.031","0.017","0.5","0.003"
"20220216","동남권","강동구","30","19","0.03","0.01","0.3","0.002"
"20220215","도심권","중구","34","26","0.032","0.013","0.4","0.003"
"20220215","도심권","종로구","37","28","0.033","0.014","0.4","0.003"
"20220215","도심권","용산구","36","26","0.031","0.013","0.4","0.003"
"20220215","서북권","은평구","33","25","0.034","0.013","0.6","0.003"
"20220215","서북권","서대문구","33","22","0.033","0.013","0.4","0.003"
"20220215","서북권","마포구","30","20","0.034","0.015","0.4","0.002"
"20220215","동북권","광진구","34","25","0.036","0.014","0.5","0.003"
"20220215","동북권","성동구","38","22","0.025","0.011","0.3","0.002"
"20220215","동북권","중랑구","36","24","0.033","0.015","0.4","0.003"
"20220215","동북권","동대문구","36","23","0.034","0.012","0.4","0.002"
"20220215","동북권","성북구","36","21","0.032","0.015","0.6","0.002"
"20220215","동북권","도봉구","29","23","0.035","0.008","0.5","0.003"
"20220215","동북권","강북구","40","27","0.037","0.008","0.4","0.002"
"20220215","동북권","노원구","39","30","0.036","0.011","0.4","0.002"
"20220215","서남권","강서구","39","21","0.035","0.012","0.4","0.003"
"20220215","서남권","구로구","33","19","0.031","0.017","0.3","0.003"
"20220215","서남권","영등포구","33","23","0.029","0.016","0.4","0.003"
"20220215","서남권","동작구","38","26","0.034","0.015","0.4","0.003"
"20220215","서남권","관악구","33","21","0.03","0.017","0.4","0.003"
"20220215","서남권","금천구","33","22","0.033","0.017","0.4","0.002"
"20220215","서남권","양천구","38","26","0.03","0.015","0.4","0.002"
"20220215","동남권","강남구","34","21","0.032","0.015","0.4","0.003"
"20220215","동남권","서초구","31","19","0.031","0.014","0.4","0.002"
"20220215","동남권","송파구","37","24","0.03","0.02","0.5","0.003"
"20220215","동남권","강동구","40","27","0.029","0.013","0.4","0.002"
"20220214","도심권","중구","39","31","0.022","0.036","0.6","0.004"
"20220214","도심권","종로구","40","32","0.022","0.034","0.7","0.003"
"20220214","도심권","용산구","40","30","0.02","0.03","0.5","0.003"
"20220214","서북권","은평구","48","35","0.021","0.031","0.8","0.003"
"20220214","서북권","서대문구","37","30","0.025","0.029","0.7","0.004"
"20220214","서북권","마포구","37","29","0.022","0.032","0.6","0.003"
"20220214","동북권","광진구","39","31","0.025","0.029","0.7","0.003"
"20220214","동북권","성동구","42","26","0.018","0.022","0.5","0.002"
"20220214","동북권","중랑구","42","29","0.022","0.033","0.6","0.003"
"20220214","동북권","동대문구","41","28","0.018","0.035","0.6","0.003"
"20220214","동북권","성북구","44","28","0.02","0.034","0.8","0.002"
"20220214","동북권","도봉구","37","29","0.022","0.029","0.7","0.003"
"20220214","동북권","강북구","44","32","0.027","0.023","0.6","0.002"
"20220214","동북권","노원구","42","34","0.023","0.029","0.7","0.003"
"20220214","서남권","강서구","45","27","0.02","0.034","0.7","0.004"
"20220214","서남권","구로구","44","30","0.02","0.035","0.5","0.003"
"20220214","서남권","영등포구","41","32","0.017","0.038","0.7","0.003"
"20220214","서남권","동작구","48","36","0.022","0.036","0.6","0.003"
"20220214","서남권","관악구","42","30","0.021","0.038","0.7","0.003"
"20220214","서남권","금천구","47","33","0.019","0.044","0.6","0.001"
"20220214","서남권","양천구","46","33","0.017","0.037","0.7","0.003"
"20220214","동남권","강남구","40","28","0.021","0.034","0.6","0.004"
"20220214","동남권","서초구","44","33","0.019","0.035","0.6","0.002"
"20220214","동남권","송파구","41","29","0.023","0.034","0.6","0.003"
"20220214","동남권","강동구","46","32","0.019","0.032","0.5","0.002"
"20220213","도심권","중구","56","41","0.024","0.036","0.7","0.004"
"20220213","도심권","종로구","54","42","0.024","0.034","0.7","0.004"
"20220213","도심권","용산구","60","41","0.019","0.032","0.6","0.003"
"20220213","서북권","은평구","49","38","0.02","0.032","0.8","0.003"
"20220213","서북권","서대문구","51","37","0.022","0.035","0.9","0.006"
"20220213","서북권","마포구","54","38","0.017","0.04","0.6","0.003"
"20220213","동북권","광진구","51","40","0.026","0.028","0.7","0.003"
"20220213","동북권","성동구","60","35","0.017","0.025","0.5","0.003"
"20220213","동북권","중랑구","53","36","0.028","0.028","0.6","0.004"
"20220213","동북권","동대문구","57","39","0.022","0.035","0.6","0.003"
"20220213","동북권","성북구","60","38","0.023","0.033","0.8","0.003"
"20220213","동북권","도봉구","53","38","0.025","0.026","0.7","0.003"
"20220213","동북권","강북구","59","41","0.028","0.021","0.6","0.003"
"20220213","동북권","노원구","59","46","0.022","0.031","0.7","0.004"
"20220213","서남권","강서구","68","40","0.017","0.039","0.7","0.004"
"20220213","서남권","구로구","60","39","0.018","0.041","0.6","0.003"
"20220213","서남권","영등포구","57","42","0.015","0.042","0.7","0.003"
"20220213","서남권","동작구","63","44","0.019","0.043","0.7","0.003"
"20220213","서남권","관악구","53","38","0.02","0.043","0.8","0.003"
"20220213","서남권","금천구","58","40","0.017","0.05","0.7","0.005"
"20220213","서남권","양천구","67","46","0.015","0.041","0.7","0.003"
"20220213","동남권","강남구","54","37","0.022","0.033","0.6","0.004"
"20220213","동남권","서초구","53","38","0.018","0.037","0.6","0.002"
"20220213","동남권","송파구","56","39","0.023","0.036","0.7","0.003"
"20220213","동남권","강동구","60","41","0.02","0.03","0.5","0.003"
"20220212","도심권","중구","88","73","0.026","0.041","0.7","0.004"
"20220212","도심권","종로구","87","73","0.027","0.037","0.8","0.004"
"20220212","도심권","용산구","89","71","0.023","0.035","0.7","0.003"
"20220212","서북권","은평구","78","63","0.023","0.032","0.8","0.003"
"20220212","서북권","서대문구","80","66","0.023","0.037","1","0.006"
"20220212","서북권","마포구","81","69","0.022","0.04","0.7","0.003"
"20220212","동북권","광진구","83","72","0.02","0.042","0.9","0.003"
"20220212","동북권","성동구","92","59","0.018","0.027","0.6","0.003"
"20220212","동북권","중랑구","88","65","0.026","0.037","0.7","0.004"
"20220212","동북권","동대문구","91","68","0.026","0.039","0.8","0.003"
"20220212","동북권","성북구","91","63","0.022","0.042","1","0.003"
"20220212","동북권","도봉구","80","66","0.03","0.027","0.7","0.003"
"20220212","동북권","강북구","93","72","0.03","0.022","0.8","0.002"
"20220212","동북권","노원구","88","73","0.024","0.036","0.8","0.004"
"20220212","서남권","강서구","93","62","0.026","0.036","0.7","0.004"
"20220212","서남권","구로구","89","70","0.02","0.044","0.6","0.003"
"20220212","서남권","영등포구","85","71","0.021","0.04","0.7","0.003"
"20220212","서남권","동작구","98","77","0.025","0.04","0.7","0.003"
"20220212","서남권","관악구","86","66","0.021","0.045","0.8","0.003"
"20220212","서남권","금천구","94","74","0.018","0.051","0.8","0.004"
"20220212","서남권","양천구","96","73","0.023","0.039","0.7","0.003"
"20220212","동남권","강남구","87","64","0.024","0.039","0.7","0.004"
"20220212","동남권","서초구","87","70","0.021","0.04","0.7","0.003"
"20220212","동남권","송파구","86","63","0.017","0.051","0.9","0.003"
"20220212","동남권","강동구","92","69","0.016","0.045","0.7","0.003"
"20220211","도심권","중구","83","68","0.019","0.055","0.9","0.005"
"20220211","도심권","종로구","80","66","0.02","0.052","0.9","0.004"
"20220211","도심권","용산구","74","59","0.014","0.049","0.9","0.004"
"20220211","서북권","은평구","82","63","0.019","0.046","1","0.004"
"20220211","서북권","서대문구","81","65","0.019","0.051","1.1","0.007"
"20220211","서북권","마포구","71","61","0.018","0.056","0.8","0.004"
"20220211","동북권","광진구","72","61","0.019","0.047","1","0.004"
"20220211","동북권","성동구","82","50","0.014","0.034","0.7","0.003"
"20220211","동북권","중랑구","79","57","0.019","0.049","0.8","0.004"
"20220211","동북권","동대문구","78","60","0.021","0.05","0.8","0.004"
"20220211","동북권","성북구","84","58","0.017","0.053","1.1","0.004"
"20220211","동북권","도봉구","75","60","0.023","0.04","0.9","0.004"
"20220211","동북권","강북구","88","64","0.027","0.035","0.8","0.003"
"20220211","동북권","노원구","82","68","0.021","0.045","0.9","0.004"
"20220211","서남권","강서구","85","58","0.019","0.053","0.9","0.005"
"20220211","서남권","구로구","82","64","0.016","0.053","0.7","0.004"
"20220211","서남권","영등포구","79","66","0.015","0.057","0.9","0.004"
"20220211","서남권","동작구","90","68","0.02","0.052","0.8","0.004"
"20220211","서남권","관악구","77","60","0.017","0.059","0.9","0.004"
"20220211","서남권","금천구","87","67","0.017","0.059","0.8","0.005"
"20220211","서남권","양천구","90","70","0.017","0.056","0.9","0.004"
"20220211","동남권","강남구","78","56","0.017","0.05","0.8","0.004"
"20220211","동남권","서초구","76","61","0.016","0.054","0.8","0.003"
"20220211","동남권","송파구","79","58","0.01","0.059","0.9","0.004"
"20220211","동남권","강동구","83","61","0.014","0.048","0.7","0.003"
"20220210","도심권","중구","44","33","0.024","0.037","0.6","0.004"
"20220210","도심권","종로구","44","33","0.023","0.037","0.8","0.004"
"20220210","도심권","용산구","45","32","0.021","0.036","0.7","0.004"
"20220210","서북권","은평구","50","31","0.021","0.032","0.7","0.003"
"20220210","서북권","서대문구","45","30","0.023","0.033","0.8","0.008"
"20220210","서북권","마포구","40","30","0.024","0.034","0.6","0.003"
"20220210","동북권","광진구","43","32","0.02","0.041","0.8","0.003"
"20220210","동북권","성동구","49","27","0.016","0.027","0.5","0.003"
"20220210","동북권","중랑구","49","30","0.019","0.043","0.6","0.004"
"20220210","동북권","동대문구","46","31","0.023","0.041","0.7","0.004"
"20220210","동북권","성북구","49","30","0.018","0.044","0.9","0.003"
"20220210","동북권","도봉구","50","33","0.028","0.026","0.7","0.004"
"20220210","동북권","강북구","51","33","0.03","0.024","0.6","0.003"
"20220210","동북권","노원구","54","39","0.021","0.037","0.8","0.004"
"20220210","서남권","강서구","56","31","0.024","0.034","0.6","0.004"
"20220210","서남권","구로구","48","33","0.023","0.037","0.5","0.004"
"20220210","서남권","영등포구","47","34","0.018","0.036","0.6","0.003"
"20220210","서남권","동작구","50","35","0.024","0.037","0.6","0.003"
"20220210","서남권","관악구","45","32","0.022","0.041","0.7","0.003"
"20220210","서남권","금천구","47","33","0.021","0.047","0.7","0.004"
"20220210","서남권","양천구","54","38","0.022","0.037","0.7","0.003"
"20220210","동남권","강남구","45","30","0.023","0.036","0.6","0.004"
"20220210","동남권","서초구","45","31","0.023","0.033","0.6","0.003"
"20220210","동남권","송파구","46","30","0.016","0.047","0.8","0.004"
"20220210","동남권","강동구","53","34","0.016","0.042","0.6","0.003"
"20220209","도심권","중구","35","26","0.01","0.051","0.7","0.004"
"20220209","도심권","종로구","35","26","0.012","0.046","0.7","0.004"
"20220209","도심권","용산구","34","23","0.011","0.043","0.6","0.003"
